"trialType","displayedVideo","rt","response","trial_index","time_elapsed","question_order","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct"
"iat","","602","f","68","280129","","flabby","fat","fat","fat","fit","true"
"iat","","732","f","70","281119","","obese","fat","fat","fat","fit","true"
"iat","","1347","f","72","282728","","plump","fat","fat","fat","fit","true"
"iat","","866","j","74","283859","","stout","fat","fat","fat","fit","false"
"iat","","1727","j","76","285843","","muscle","fit","fit","fat","fit","true"
"iat","","1166","f","79","289579","","sugar","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","651","f","81","290493","","candy","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","1047","j","83","291799","","lettuce","healthy","healthy","unhealthy","healthy","true"
"iat","","2908","f","85","294968","","dirty","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","4187","j","87","299410","","fish","healthy","healthy","unhealthy","healthy","true"
"iat","","821","j","89","300494","","apple","healthy","healthy","unhealthy","healthy","true"
"iat","","591","f","91","301342","","soda","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","750","j","93","302357","","natural","healthy","healthy","unhealthy","healthy","true"
"iat","","588","j","95","303203","","salad","healthy","healthy","unhealthy","healthy","true"
"iat","","776","f","97","304247","","salty","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","733","f","99","305245","","chips","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","518","j","101","306030","","salad","healthy","healthy","unhealthy","healthy","true"
"iat","","591","f","103","306887","","soda","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","688","j","105","307843","","clean","healthy","healthy","unhealthy","healthy","true"
"iat","","561","j","107","308664","","water","healthy","healthy","unhealthy","healthy","true"
"iat","","589","f","109","309514","","grease","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","994","f","111","310761","","fast","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","669","f","113","311691","","fast","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","768","j","115","312711","","corn","healthy","healthy","unhealthy","healthy","true"
"iat","","748","j","117","313719","","natural","healthy","healthy","unhealthy","healthy","true"
"iat","","1141","j","119","315123","","apple","healthy","healthy","unhealthy","healthy","true"
"iat","","700","j","121","316090","","clean","healthy","healthy","unhealthy","healthy","true"
"iat","","669","j","123","317015","","corn","healthy","healthy","unhealthy","healthy","true"
"iat","","631","f","125","317906","","junk","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","717","j","127","318880","","lettuce","healthy","healthy","unhealthy","healthy","true"
"iat","","544","j","129","319685","","water","healthy","healthy","unhealthy","healthy","true"
"iat","","617","j","131","320557","","fish","healthy","healthy","unhealthy","healthy","true"
"iat","","817","j","133","321627","","beans","healthy","healthy","unhealthy","healthy","true"
"iat","","620","j","135","322503","","nutrient","healthy","healthy","unhealthy","healthy","true"
"iat","","1648","f","137","324404","","junk","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","1530","f","139","326195","","cake","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","667","f","141","327119","","salty","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","464","f","143","327841","","cake","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","574","f","145","328682","","grease","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","580","f","147","329517","","candy","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","842","f","149","330619","","dirty","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","1214","j","152","333732","","lettuce","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1066","f","154","335052","","fat","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","997","f","156","336306","","junk","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","715","f","158","337287","","soda","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","1625","f","160","339176","","full","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","1225","f","162","340654","","candy","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","1435","j","164","342345","","light","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1158","j","166","343761","","nutrient","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","539","j","168","344566","","apple","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","602","j","170","345430","","gaunt","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","666","f","172","346358","","grease","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","3357","j","174","349981","","salad","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1596","j","176","351833","","beans","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","562","j","178","352656","","small","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","584","f","180","353493","","obese","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","535","j","182","354291","","corn","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","913","f","184","355464","","fast","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","662","f","186","356393","","plump","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","629","f","188","357277","","salty","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","691","j","190","358230","","muscle","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","971","j","192","359468","","thin","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","835","f","194","360557","","weight","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","663","f","196","361478","","flabby","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","1376","f","198","363109","","dirty","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","641","f","200","364008","","stout","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","540","j","202","364811","","skinny","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","389","j","204","365467","","slim","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","502","j","206","366224","","cake","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","false"
"iat","","1062","f","208","367541","","sugar","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","1075","j","210","368877","","water","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1283","f","212","370425","","thick","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","2039","f","214","372728","","heavy","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","565","j","216","373554","","fish","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1209","j","218","375019","","natural","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","458","j","220","375734","","lean","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","547","j","222","376537","","tight","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","2025","f","225","381386","","fast","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1217","j","227","382861","","chubby","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","784","j","229","383900","","fat","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","895","f","231","385061","","chips","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","2090","j","233","387414","","fish","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1946","f","235","389626","","dirty","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1005","j","237","390894","","apple","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1434","j","239","392594","","lettuce","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","476","j","241","393335","","natural","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1337","f","243","394926","","small","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","683","j","245","395873","","corn","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","585","f","247","396721","","thin","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1314","j","249","398294","","full","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","836","f","251","399393","","gaunt","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1275","f","253","400925","","grease","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","2463","f","255","403655","","skinny","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1068","f","257","404984","","fit","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1637","f","259","406874","","heavy","fat","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","1824","j","261","408954","","flabby","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1897","f","263","411115","","cake","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","501","f","265","411872","","sugar","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1216","f","267","413345","","light","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","958","f","269","414569","","clean","healthy","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","2371","j","271","417205","","obese","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","725","j","273","418186","","weight","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","737","j","275","419177","","stout","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1133","j","277","420574","","nutrient","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1181","f","279","422019","","slim","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","4713","f","281","426997","","soda","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","2639","f","283","429902","","lean","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","2890","f","285","433061","","junk","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1094","j","287","434421","","plump","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","4801","f","289","439485","","salty","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","964","j","291","440716","","candy","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","false"
"iat","","3861","j","293","444839","","beans","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","589","j","295","445691","","salad","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
