"trialType","displayedVideo","rt","response","trial_index","time_elapsed","question_order","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct"
"iat","","805","f","148","256385","","skinny","fit","fit","fit","fat","true"
"iat","","3157","f","150","259796","","small","fit","fit","fit","fat","true"
"iat","","1923","f","153","263277","","salad","healthy","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","1578","f","155","265108","","fat","fat","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","2765","j","157","268127","","thin","fit","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","1383","f","159","269764","","stout","fat","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","914","j","161","270933","","light","fit","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","716","j","163","271902","","fit","fit","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","1145","j","165","273302","","soda","unhealthy","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","636","j","167","274191","","grease","unhealthy","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","1093","f","169","275537","","natural","healthy","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","3104","j","171","278895","","candy","unhealthy","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","875","j","173","280024","","chubby","fat","healthy or fat","healthy or fat","unhealthy or fit","false"
"iat","","4375","j","175","284653","","lean","fit","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","2171","f","177","287078","","clean","healthy","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","1851","f","179","289182","","fish","healthy","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","3373","j","181","292810","","fast","unhealthy","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","2215","j","183","295279","","small","fit","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","1080","f","185","296612","","nutrient","healthy","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","2214","f","187","299079","","weight","fat","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","802","j","189","300135","","slim","fit","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","1102","f","191","301491","","apple","healthy","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","917","f","193","302662","","beans","healthy","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","1043","f","195","303960","","heavy","fat","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","1027","f","197","305241","","gaunt","fit","unhealthy or fit","healthy or fat","unhealthy or fit","false"
"iat","","852","j","199","306347","","chips","unhealthy","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","587","j","201","307188","","cake","unhealthy","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","748","f","203","308190","","corn","healthy","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","1223","f","205","309668","","water","healthy","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","3661","j","207","313582","","skinny","fit","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","1143","j","209","314979","","salty","unhealthy","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","8070","f","211","323304","","thick","fat","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","855","j","213","324414","","tight","fit","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","2280","f","215","326948","","lettuce","healthy","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","868","j","217","328070","","junk","unhealthy","unhealthy or fit","healthy or fat","unhealthy or fit","true"
"iat","","1828","f","219","330154","","flabby","fat","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","719","f","221","331127","","plump","fat","healthy or fat","healthy or fat","unhealthy or fit","true"
"iat","","1027","f","223","332408","","dirty","unhealthy","unhealthy or fit","healthy or fat","unhealthy or fit","false"
"iat","","1094","j","226","339410","","lettuce","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","547","j","228","340212","","salad","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","572","j","230","341038","","nutrient","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","457","f","232","341749","","chips","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","556","f","234","342559","","fat","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","458","f","236","343271","","cake","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","579","f","238","344104","","weight","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","649","j","240","345006","","clean","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","620","f","242","345881","","stout","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","550","j","244","346685","","fit","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","453","j","246","347394","","sugar","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","false"
"iat","","495","j","248","348142","","slim","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","571","j","250","348968","","lean","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","499","f","252","349721","","obese","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","533","f","254","350508","","full","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","493","f","256","351255","","plump","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","587","j","258","352097","","natural","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","554","f","260","352904","","salty","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","562","f","262","353720","","junk","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","513","f","264","354489","","heavy","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","420","j","266","355162","","water","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","605","j","268","356021","","corn","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","561","j","270","356836","","thin","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","568","f","272","357657","","grease","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","606","f","274","358517","","flabby","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","617","j","276","359387","","fish","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","891","f","278","360532","","fast","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","677","j","280","361463","","muscle","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1109","f","282","362826","","dirty","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","653","j","284","363734","","beans","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","917","j","286","364905","","tight","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","669","f","288","365827","","gaunt","fit","healthy or fit","unhealthy or fat","healthy or fit","false"
"iat","","560","j","290","366642","","skinny","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","558","j","292","367454","","apple","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","545","f","294","368254","","thick","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","510","f","296","369018","","chubby","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
