"trialType","displayedVideo","rt","response","trial_index","time_elapsed","question_order","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct"
"iat","","3115","f","79","215841","","salty","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","870","j","81","216966","","fish","healthy","healthy","unhealthy","healthy","true"
"iat","","691","j","83","217911","","natural","healthy","healthy","unhealthy","healthy","true"
"iat","","959","f","85","219124","","junk","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","5939","f","87","225318","","dirty","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","842","j","89","226413","","candy","unhealthy","unhealthy","unhealthy","healthy","false"
"iat","","1257","j","91","227924","","lettuce","healthy","healthy","unhealthy","healthy","true"
"iat","","752","j","93","228930","","nutrient","healthy","healthy","unhealthy","healthy","true"
"iat","","2011","f","95","231195","","candy","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","1522","j","97","232972","","fast","unhealthy","unhealthy","unhealthy","healthy","false"
"iat","","887","j","99","234114","","natural","healthy","healthy","unhealthy","healthy","true"
"iat","","688","f","101","235056","","cake","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","660","f","103","235969","","soda","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","597","f","105","236820","","grease","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","682","j","107","237757","","water","healthy","healthy","unhealthy","healthy","true"
"iat","","640","j","109","238651","","salad","healthy","healthy","unhealthy","healthy","true"
"iat","","1584","j","111","240489","","fast","unhealthy","unhealthy","unhealthy","healthy","false"
"iat","","942","f","113","241686","","sugar","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","728","j","115","242668","","lettuce","healthy","healthy","unhealthy","healthy","true"
"iat","","968","j","117","243891","","clean","healthy","healthy","unhealthy","healthy","true"
"iat","","1094","j","119","245240","","nutrient","healthy","healthy","unhealthy","healthy","true"
"iat","","1094","j","121","246588","","corn","healthy","healthy","unhealthy","healthy","true"
"iat","","728","f","123","247571","","dirty","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","658","f","125","248483","","soda","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","730","f","127","249467","","chips","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","680","j","129","250401","","clean","healthy","healthy","unhealthy","healthy","true"
"iat","","654","j","131","251309","","salad","healthy","healthy","unhealthy","healthy","true"
"iat","","658","f","133","252221","","sugar","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","631","f","135","253105","","grease","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","637","j","137","253996","","fish","healthy","healthy","unhealthy","healthy","true"
"iat","","1069","j","139","255318","","apple","healthy","healthy","unhealthy","healthy","true"
"iat","","936","j","141","256508","","beans","healthy","healthy","unhealthy","healthy","true"
"iat","","625","j","143","257387","","apple","healthy","healthy","unhealthy","healthy","true"
"iat","","645","j","145","258286","","water","healthy","healthy","unhealthy","healthy","true"
"iat","","663","f","147","259203","","junk","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","554","f","149","260011","","cake","unhealthy","unhealthy","unhealthy","healthy","true"
"iat","","1685","j","152","265074","","lettuce","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","2803","f","154","268131","","skinny","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","652","f","156","269038","","slim","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1301","j","158","270594","","water","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","4094","f","160","274942","","lean","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1208","f","162","276404","","junk","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1033","j","164","277690","","thin","fit","unhealthy or fit","unhealthy or fit","healthy or fat","false"
"iat","","1570","j","166","279513","","heavy","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","880","j","168","280648","","full","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","602","j","170","281505","","stout","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1747","f","172","283507","","fast","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1024","f","174","284784","","small","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","960","j","176","285998","","beans","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1191","j","178","287444","","weight","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","613","j","180","288310","","salad","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","904","j","182","289468","","fish","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","901","j","184","290623","","tight","fit","unhealthy or fit","unhealthy or fit","healthy or fat","false"
"iat","","1290","j","186","292167","","clean","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1009","f","188","293428","","light","fit","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1074","f","190","294757","","grease","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","691","f","192","295703","","salty","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","530","f","194","296487","","soda","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","906","j","196","297647","","thick","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1032","j","198","298933","","chubby","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","678","j","200","299866","","flabby","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","667","f","202","300787","","dirty","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","1696","f","204","302738","","obese","fat","healthy or fat","unhealthy or fit","healthy or fat","false"
"iat","","4552","f","206","307544","","sugar","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","623","f","208","308421","","cake","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","771","j","210","309446","","apple","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1201","j","212","310902","","natural","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","680","f","214","311836","","candy","unhealthy","unhealthy or fit","unhealthy or fit","healthy or fat","true"
"iat","","773","j","216","312863","","corn","healthy","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","664","j","218","313781","","fit","fit","unhealthy or fit","unhealthy or fit","healthy or fat","false"
"iat","","821","j","220","314857","","muscle","fit","unhealthy or fit","unhealthy or fit","healthy or fat","false"
"iat","","686","j","222","315796","","plump","fat","healthy or fat","unhealthy or fit","healthy or fat","true"
"iat","","1201","f","225","318729","","salty","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","876","j","227","319860","","muscle","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","649","j","229","320764","","water","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1017","j","231","322034","","gaunt","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1545","j","233","323833","","small","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1098","j","235","325186","","fish","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","844","j","237","326283","","fast","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","false"
"iat","","620","j","239","327158","","natural","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","832","f","241","328244","","sugar","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","738","f","243","329236","","thick","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","594","f","245","330084","","grease","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","742","j","247","331081","","thin","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1007","f","249","332343","","corn","healthy","healthy or fit","unhealthy or fat","healthy or fit","false"
"iat","","1669","f","251","334267","","cake","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","977","j","253","335498","","nutrient","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","726","f","255","336479","","candy","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","1148","f","257","337881","","fat","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","840","f","259","338975","","chips","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","827","f","261","340057","","plump","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","627","f","263","340938","","obese","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","691","f","265","341884","","heavy","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","740","j","267","342879","","lettuce","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","850","f","269","343983","","flabby","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","666","j","271","344902","","clean","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","652","j","273","345808","","lean","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","747","f","275","346809","","junk","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","843","j","277","347905","","salad","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1339","f","279","349498","","chubby","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","1534","f","281","351285","","soda","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","2007","j","283","353547","","fit","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","1703","f","285","355503","","full","fat","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","832","j","287","356589","","beans","healthy","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","743","j","289","357586","","light","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","849","f","291","358689","","dirty","unhealthy","unhealthy or fat","unhealthy or fat","healthy or fit","true"
"iat","","1604","j","293","360548","","tight","fit","healthy or fit","unhealthy or fat","healthy or fit","true"
"iat","","787","f","295","361590","","apple","healthy","healthy or fit","unhealthy or fat","healthy or fit","false"
